"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
0.000121501,3.78376,2.11125,1,0.0124378,402
0.000283501,2.60486,2.12497,1,0.0189991,403
6.07503e-05,2.92201,2.1165,1,0.00879486,404
0.00010125,2.74681,2.1231,1,0.0113541,405
6.07503e-05,2.184,2.127,1,0.00879486,406
0.000870754,2.55935,2.13939,1,0.0332968,407
0.000263251,2.63181,2.13197,1,0.018308,408
0.000486002,2.67038,2.13525,1,0.0248756,409
8.10004e-05,3.12976,2.12625,1,0.0101554,410
0.000141751,3.45215,2.13043,1,0.0134344,411
4.05002e-05,2.38726,2.1285,1,0.00718098,412
0.000182251,3.73751,2.136,1,0.0152332,413
0.000222751,3.83605,2.133,1,0.0168409,414
0.00010125,2.33281,2.1366,1,0.0113541,415
0.000222751,2.48114,2.1371,1,0.0168409,416
0.00010125,3.24181,2.1366,1,0.0113541,417
0.000182251,3.78401,2.138,1,0.0152332,418
6.07503e-05,2.95201,2.142,1,0.00879486,419
2.02501e-05,3.16351,2.1375,1,0.00507772,420
8.10004e-05,3.49426,2.13975,1,0.0101554,421
0.00010125,3.86821,2.1474,1,0.0113541,422
0.00125551,1.45394,2.17583,1,0.039982,423
8.10004e-05,2.25226,2.15325,1,0.0101554,424
0.000202501,2.52136,2.15865,1,0.0160572,425
2.02501e-05,3.56401,2.151,1,0.00507772,426
0.000162001,1.50244,2.15944,1,0.014362,427
4.05002e-05,2.62801,2.15775,1,0.00718098,428
6.07503e-05,2.65951,2.1555,1,0.00879486,429
0.000263251,2.91878,2.16174,1,0.018308,430
0.00010125,3.15721,2.1591,1,0.0113541,431
2.02501e-05,1.5435,2.16,1,0.00507772,432
0.00010125,2.30491,2.1627,1,0.0113541,433
0.000182251,2.42601,2.1675,1,0.0152332,434
4.05002e-05,3.26251,2.16225,1,0.00718098,435
0.000324001,3.51676,2.16957,1,0.0203109,436
0.000141751,3.75815,2.17029,1,0.0134344,437
2.02501e-05,4.63951,2.1645,1,0.00507772,438
0.000303751,2.45491,2.1795,1,0.0196659,439
8.10004e-05,2.74501,2.17575,1,0.0101554,440
0.00010125,3.17881,2.1744,1,0.0113541,441
2.02501e-05,2.38501,2.1735,1,0.00507772,442
4.05002e-05,2.67301,2.17575,1,0.00718098,443
2.02501e-05,2.93851,2.1735,1,0.00507772,444
0.000486002,3.46876,2.18944,1,0.0248756,445
0.000162001,1.58007,2.18307,1,0.014362,446
0.000141751,2.54508,2.1825,1,0.0134344,447
2.02501e-05,2.72701,2.178,1,0.00507772,448
0.000121501,3.83626,2.18025,1,0.0124378,449
0.000141751,1.3635,2.187,1,0.0134344,450
0.000141751,1.71129,2.18443,1,0.0134344,451
6.07503e-05,2.35051,2.1855,1,0.00879486,452
0.000486002,2.49469,2.19525,1,0.0248756,453
2.02501e-05,2.66401,2.187,1,0.00507772,454
0.000202501,2.69776,2.1915,1,0.0160572,455
0.00010125,2.72431,2.1906,1,0.0113541,456
8.10004e-05,3.13876,2.18925,1,0.0101554,457
6.07503e-05,1.524,2.1945,1,0.00879486,458
2.02501e-05,3.75301,2.1915,1,0.00507772,459
0.000141751,3.81279,2.196,1,0.0134344,460
0.00010125,2.91691,2.1978,1,0.0113541,461
0.00010125,3.25531,2.1996,1,0.0113541,462
0.000121501,2.67976,2.205,1,0.0124378,463
2.02501e-05,2.95201,2.2005,1,0.00507772,464
2.02501e-05,3.79351,2.2005,1,0.00507772,465
0.00202501,1.50219,2.23898,1,0.0507772,466
0.00010125,2.52091,2.2077,1,0.0113541,467
0.000283501,3.16254,2.21625,1,0.0189991,468
2.02501e-05,3.43351,2.205,1,0.00507772,469
0.000506252,3.61261,2.21742,1,0.0253886,470
2.02501e-05,1.809,2.2095,1,0.00507772,471
0.000344252,2.71059,2.21956,1,0.020936,472
4.05002e-05,3.53476,2.2095,1,0.00718098,473
0.000445502,3.66342,2.21891,1,0.0238166,474
0.00010125,3.76471,2.2149,1,0.0113541,475
0.000303751,1.3476,2.2218,1,0.0196659,476
0.000182251,2.74601,2.2225,1,0.0152332,477
0.000202501,3.11311,2.22525,1,0.0160572,478
0.000182251,1.678,2.229,1,0.0152332,479
6.07503e-05,2.40151,2.226,1,0.00879486,480
2.02501e-05,1.5345,2.2275,1,0.00507772,481
0.000486002,1.63725,2.24044,1,0.0248756,482
0.000364502,2.47851,2.2325,1,0.0215429,483
0.000405002,2.52158,2.23605,1,0.0227082,484
6.07503e-05,3.28651,2.235,1,0.00879486,485
0.000486002,3.42395,2.25057,1,0.0248756,486
0.000324001,3.77888,2.23932,1,0.0203109,487
0.000263251,1.79377,2.2462,1,0.018308,488
0.000121501,4.12426,2.24101,1,0.0124378,489
0.000121501,3.13201,2.24326,1,0.0124378,490
0.00157951,1.86964,2.26489,1,0.0448452,491
0.000202501,2.43676,2.25361,1,0.0160572,492
0.000526502,2.78741,2.25831,1,0.0258914,493
0.000769503,3.72459,2.26682,1,0.0313012,494
0.000121501,3.81676,2.25376,1,0.0124378,495
0.00113401,1.42924,2.27725,1,0.0379982,496
6.07503e-05,2.38801,2.25751,1,0.00879486,497
0.000141751,3.26315,2.26093,1,0.0134344,498
2.02501e-05,3.59551,2.25901,1,0.00507772,499
0.000425252,3.63944,2.27422,1,0.023269,500
2.02501e-05,3.76201,2.25901,1,0.00507772,501
0.000222751,1.73046,2.27169,1,0.0168409,502
0.000364502,2.50176,2.27101,1,0.0215429,503
0.000162001,2.99926,2.27026,1,0.014362,504
0.00010125,3.14371,2.26891,1,0.0113541,505
0.000263251,4.07424,2.27285,1,0.018308,506
0.000263251,2.85647,2.27701,1,0.018308,507
0.000162001,3.16801,2.27476,1,0.014362,508
2.02501e-05,3.58201,2.26801,1,0.00507772,509
6.07503e-05,4.15651,2.26951,1,0.00879486,510
0.000263251,1.47012,2.28185,1,0.018308,511
2.02501e-05,3.13201,2.27251,1,0.00507772,512
0.000182251,3.57601,2.28451,1,0.0152332,513
0.000121501,2.53351,2.28376,1,0.0124378,514
0.000121501,4.10851,2.28376,1,0.0124378,515
0.00236926,1.36854,2.31535,1,0.0549239,516
2.02501e-05,1.7865,2.28601,1,0.00507772,517
0.00247051,1.98,2.30965,1,0.0560852,518
0.000182251,2.80151,2.29101,1,0.0152332,519
0.000202501,2.99746,2.29411,1,0.0160572,520
4.05002e-05,3.24901,2.28826,1,0.00718098,521
6.07503e-05,3.30001,2.28751,1,0.00879486,522
2.02501e-05,1.512,2.29051,1,0.00507772,523
