"Result.Label-Analysis-2"
"Area","BaryCenterX","BaryCenterY","Mean","EqDiameter","index"
6.38406e-05,1.64595,3.38777,1,0.00901578,285
0.000255362,3.12011,3.39177,1,0.0180316,286
0.00102145,3.69139,3.40525,1,0.0360631,287
0.000255362,3.79926,3.39177,1,0.0180316,288
0.000255362,4.07492,3.39177,1,0.0180316,289
0.00197906,4.86644,3.41045,1,0.0501978,290
6.38406e-05,3.19601,3.39576,1,0.00901578,291
0.000574565,4.12286,3.40375,1,0.0270473,292
0.000766087,5.00509,3.42306,1,0.0312316,293
0.00491572,1.95621,3.4436,1,0.0791132,294
0.000319203,3.17843,3.41654,1,0.0201599,295
0.000383043,3.22797,3.41574,1,0.0220841,296
0.000574565,3.62836,3.42417,1,0.0270473,297
6.38406e-05,3.97104,3.41174,1,0.00901578,298
0.000191522,4.18145,3.41707,1,0.0156158,299
0.000319203,5.35492,3.41654,1,0.0201599,300
0.000319203,3.75372,3.42932,1,0.0201599,301
0.000127681,3.78727,3.42373,1,0.0127502,302
0.000319203,3.11771,3.43092,1,0.0201599,303
6.38406e-05,3.25194,3.42772,1,0.00901578,304
6.38406e-05,3.96305,3.42772,1,0.00901578,305
0.000638406,4.07092,3.4437,1,0.0285104,306
0.000446884,4.13998,3.44599,1,0.0238535,307
0.00357507,4.92728,3.46724,1,0.0674679,308
6.38406e-05,3.6834,3.45169,1,0.00901578,309
0.000383043,3.10945,3.469,1,0.0220841,310
0.000446884,3.16177,3.46311,1,0.0238535,311
0.000383043,4.16414,3.47034,1,0.0220841,312
0.000255362,5.31736,3.46368,1,0.0180316,313
6.38406e-05,4.03496,3.46767,1,0.00901578,314
6.38406e-05,6.31212,3.47566,1,0.00901578,315
0.000191522,1.85901,3.48632,1,0.0156158,316
0.000127681,3.18403,3.48365,1,0.0127502,317
0.000127681,4.08291,3.48765,1,0.0127502,318
0.00159601,5.15037,3.49995,1,0.0450789,319
0.000127681,2.77254,3.49564,1,0.0127502,320
0.00287283,1.93856,3.52094,1,0.0604797,321
0.000127681,2.7246,3.50363,1,0.0127502,322
0.000319203,3.05858,3.50443,1,0.0201599,323
0.000319203,4.12445,3.50443,1,0.0201599,324
0.000127681,4.54233,3.49963,1,0.0127502,325
0.000191522,3.15074,3.51295,1,0.0156158,326
0.000446884,5.38414,3.5179,1,0.0238535,327
0.000766087,1.6819,3.5236,1,0.0312316,328
0.000127681,3.20001,3.51561,1,0.0127502,329
0.000191522,4.42381,3.51828,1,0.0156158,330
0.00178754,4.9718,3.54386,1,0.047707,331
6.38406e-05,5.32136,3.53159,1,0.00901578,332
0.000319203,1.62038,3.54438,1,0.0201599,333
0.000383043,4.08157,3.5489,1,0.0220841,334
0.000127681,4.38253,3.53958,1,0.0127502,335
0.000127681,4.45045,3.54358,1,0.0127502,336
0.000127681,5.21349,3.53958,1,0.0127502,337
